id,choice1,choice2,state,money
11877_20220817,2,2,2,0
11877_20220817,2,2,2,0
11877_20220817,1,1,3,1
11877_20220817,1,1,2,0
11877_20220817,1,1,3,1
11877_20220817,1,1,3,1
11877_20220817,1,1,2,0
11877_20220817,1,1,3,1
11877_20220817,1,1,2,0
11877_20220817,1,1,2,0
11877_20220817,2,1,2,0
11877_20220817,1,1,3,1
11877_20220817,1,0,2,0
11877_20220817,1,1,2,1
11877_20220817,1,1,3,1
11877_20220817,1,1,3,0
11877_20220817,1,1,2,0
11877_20220817,1,1,3,1
11877_20220817,1,1,2,0
11877_20220817,1,1,2,0
11877_20220817,1,1,3,1
11877_20220817,1,1,2,1
11877_20220817,1,1,2,0
11877_20220817,1,1,2,0
11877_20220817,1,2,3,0
11877_20220817,2,2,3,0
11877_20220817,2,1,3,1
11877_20220817,2,1,3,1
11877_20220817,2,1,3,1
11877_20220817,2,1,3,0
11877_20220817,2,1,2,1
11877_20220817,2,2,3,1
11877_20220817,2,1,2,1
11877_20220817,2,2,2,1
11877_20220817,2,2,3,0
11877_20220817,1,1,2,0
11877_20220817,2,2,3,1
11877_20220817,2,1,3,0
11877_20220817,2,2,3,1
11877_20220817,2,2,2,1
11877_20220817,2,2,2,1
11877_20220817,2,2,3,0
11877_20220817,2,2,3,0
11877_20220817,2,2,2,0
11877_20220817,2,2,3,0
11877_20220817,2,2,2,0
11877_20220817,2,2,2,1
11877_20220817,2,2,3,0
11877_20220817,2,2,2,1
11877_20220817,2,2,3,0
11877_20220817,2,2,3,0
11877_20220817,2,2,2,1
11877_20220817,2,2,3,1
11877_20220817,2,2,3,0
11877_20220817,2,1,3,1
11877_20220817,1,1,2,1
11877_20220817,1,1,3,1
11877_20220817,1,1,3,1
11877_20220817,1,1,2,1
11877_20220817,1,1,2,1
11877_20220817,1,1,3,1
11877_20220817,1,1,2,1
11877_20220817,1,1,3,0
11877_20220817,1,1,2,1
11877_20220817,1,1,2,1
11877_20220817,1,1,2,1
11877_20220817,1,1,3,0
11877_20220817,1,1,2,1
11877_20220817,1,1,3,0
11878_20220818,2,1,2,1
11878_20220818,2,1,2,0
11878_20220818,1,2,3,1
11878_20220818,2,1,3,1
11878_20220818,2,2,3,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,0
11878_20220818,2,2,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,3,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,3,0
11878_20220818,1,1,3,1
11878_20220818,1,1,3,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,0
11878_20220818,1,2,3,0
11878_20220818,1,2,3,0
11878_20220818,1,1,3,1
11878_20220818,1,1,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,3,0
11878_20220818,1,1,3,0
11878_20220818,2,2,3,0
11878_20220818,1,2,3,0
11878_20220818,1,2,3,0
11878_20220818,1,1,3,1
11878_20220818,1,1,3,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,1,3,1
11878_20220818,2,1,3,0
11878_20220818,2,1,3,1
11878_20220818,2,1,3,1
11878_20220818,2,1,3,1
11878_20220818,2,1,3,1
11878_20220818,2,2,2,1
11878_20220818,2,1,3,1
11878_20220818,2,1,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,0
11878_20220818,1,1,3,0
11878_20220818,1,2,2,0
11878_20220818,2,1,2,1
11878_20220818,2,1,2,0
11878_20220818,2,2,3,0
11878_20220818,2,2,3,0
11878_20220818,2,1,3,1
11878_20220818,2,2,2,1
11878_20220818,2,2,3,0
11878_20220818,1,2,2,1
11878_20220818,2,1,3,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,0
11878_20220818,2,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,1
11878_20220818,1,1,3,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,1
11878_20220818,2,2,2,0
11878_20220818,1,2,3,1
11878_20220818,2,2,3,1
11878_20220818,2,1,2,0
11878_20220818,2,2,3,0
11878_20220818,2,2,3,0
11878_20220818,2,1,3,0
11878_20220818,2,1,3,0
11878_20220818,2,1,2,1
11878_20220818,1,1,2,1
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,1,1,2,0
11878_20220818,1,2,3,1
11878_20220818,1,1,2,0
11878_20220818,1,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,2,2,0
11878_20220818,1,1,3,1
11878_20220818,1,2,2,1
11878_20220818,1,1,2,0
11878_20220818,1,2,2,1
11878_20220818,1,2,3,1
11878_20220818,1,1,2,0
11878_20220818,1,2,2,0
11878_20220818,1,1,2,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,2,2,3,1
11878_20220818,2,2,3,0
11878_20220818,1,2,2,0
11878_20220818,1,2,3,0
11878_20220818,1,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,1,3,0
11878_20220818,1,1,3,1
11878_20220818,1,1,2,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,0
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,1,1,3,1
11878_20220818,1,1,2,1
11878_20220818,2,2,3,0
11878_20220818,2,2,3,0
11878_20220818,1,1,2,0
11878_20220818,2,2,2,0
11878_20220818,2,1,3,1
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,1,1,2,0
11878_20220818,1,1,3,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,1,3,0
11878_20220818,1,1,2,0
11878_20220818,1,2,2,0
11878_20220818,1,2,2,0
11878_20220818,1,1,2,1
11878_20220818,1,2,3,0
11878_20220818,1,2,2,0
11878_20220818,1,1,3,1
11878_20220818,1,1,2,0
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,2,2,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,1
11878_20220818,1,2,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,2,2,0
11878_20220818,1,1,2,0
11878_20220818,1,1,3,1
11878_20220818,1,1,2,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,1,2,3,0
11878_20220818,1,1,2,0
11878_20220818,1,2,3,0
11878_20220818,1,1,3,0
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,2,1,3,0
11878_20220818,1,2,3,0
11878_20220818,2,1,2,0
11878_20220818,2,1,3,1
11878_20220818,1,1,3,1
11878_20220818,1,1,2,0
11878_20220818,1,2,2,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,0
11878_20220818,1,1,2,1
11878_20220818,1,2,2,0
11878_20220818,1,1,3,0
11878_20220818,1,2,2,1
11878_20220818,1,1,3,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,2,1,3,1
11878_20220818,2,1,3,1
11878_20220818,2,1,2,0
11878_20220818,1,2,2,1
11878_20220818,2,1,2,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,0
11878_20220818,2,1,3,0
11878_20220818,2,2,3,0
11878_20220818,2,2,2,1
11878_20220818,2,2,3,0
11878_20220818,2,1,3,0
11878_20220818,2,2,3,1
11878_20220818,2,1,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,1,2,1
11878_20220818,1,1,2,0
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,1,3,1
11878_20220818,1,2,2,1
11878_20220818,1,2,2,1
11878_20220818,1,2,3,1
11879_20220822,1,1,3,0
11879_20220822,1,1,3,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,3,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,3,0
11879_20220822,1,2,2,1
11879_20220822,1,2,3,0
11879_20220822,1,1,3,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,3,1
11879_20220822,1,1,3,0
11879_20220822,1,2,2,0
11879_20220822,1,2,2,0
11879_20220822,1,1,3,0
11879_20220822,1,1,2,0
11879_20220822,2,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,3,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,3,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,0
11879_20220822,2,2,2,1
11879_20220822,2,2,3,0
11879_20220822,2,2,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,2,2,2,1
11879_20220822,2,2,3,1
11879_20220822,2,2,3,0
11879_20220822,2,2,2,0
11879_20220822,2,2,3,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,3,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,3,0
11879_20220822,1,2,3,0
11879_20220822,1,2,3,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,3,1
11879_20220822,1,2,3,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,3,1
11879_20220822,1,2,2,0
11879_20220822,1,2,3,1
11879_20220822,2,2,3,0
11879_20220822,2,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,2,0
11879_20220822,1,1,3,0
11879_20220822,1,1,2,1
11879_20220822,1,1,3,1
11879_20220822,1,1,3,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,3,1
11879_20220822,1,1,2,0
11879_20220822,1,2,2,0
11879_20220822,2,2,2,1
11879_20220822,2,2,3,1
11879_20220822,2,2,2,1
11879_20220822,2,2,3,1
11879_20220822,2,2,3,1
11879_20220822,2,2,2,1
11879_20220822,2,2,3,0
11879_20220822,2,2,3,1
11879_20220822,2,2,2,0
11879_20220822,2,2,3,1
11879_20220822,2,2,3,0
11879_20220822,2,2,2,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,0
11879_20220822,1,2,2,0
11879_20220822,1,1,2,0
11879_20220822,2,2,2,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,1,3,0
11879_20220822,1,0,3,0
11879_20220822,1,1,2,0
11879_20220822,1,1,2,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,1
11879_20220822,2,1,2,0
11879_20220822,2,1,3,1
11879_20220822,2,1,2,0
11879_20220822,2,1,3,0
11879_20220822,2,1,2,0
11879_20220822,2,2,3,1
11879_20220822,2,2,2,1
11879_20220822,2,2,3,0
11879_20220822,2,2,3,0
11879_20220822,1,2,2,1
11879_20220822,1,2,2,1
11879_20220822,1,2,3,1
11879_20220822,1,2,2,0
11879_20220822,1,2,2,0
11879_20220822,1,1,3,0
11879_20220822,2,2,3,0
11879_20220822,2,2,2,0
11879_20220822,2,2,3,1
11879_20220822,2,1,2,1
11879_20220822,2,2,3,0
11879_20220822,1,1,2,0
11879_20220822,1,1,3,1
11879_20220822,1,1,2,0
11879_20220822,2,1,3,1
11879_20220822,2,2,2,0
11879_20220822,2,1,2,0
11879_20220822,2,1,2,0
11879_20220822,1,1,2,0
11879_20220822,1,2,2,1
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,1,3,0
11879_20220822,2,1,3,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,1,3,1
11879_20220822,2,1,2,1
11879_20220822,2,1,2,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,2,3,0
11879_20220822,1,1,2,0
11879_20220822,1,2,2,0
11879_20220822,2,2,3,1
11879_20220822,2,2,3,0
11879_20220822,2,2,3,0
11879_20220822,2,1,3,1
11879_20220822,2,1,3,0
11879_20220822,1,1,3,1
11879_20220822,2,1,3,0
11879_20220822,2,1,3,0
11879_20220822,1,2,3,0
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,1
11879_20220822,1,1,2,0
11879_20220822,1,1,2,0
11879_20220822,1,2,3,1
11879_20220822,1,2,2,1
11879_20220822,1,2,2,0
11880_20220823,2,1,3,1
11880_20220823,1,2,3,1
11880_20220823,1,1,2,1
11880_20220823,2,2,2,1
11880_20220823,2,2,3,0
11880_20220823,1,2,3,0
11880_20220823,2,1,2,1
11880_20220823,2,2,3,0
11880_20220823,1,1,2,1
11880_20220823,1,1,2,0
11880_20220823,2,2,3,0
11880_20220823,1,2,3,0
11880_20220823,1,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,1
11880_20220823,1,1,3,1
11880_20220823,1,1,2,0
11880_20220823,1,2,2,0
11880_20220823,2,1,3,1
11880_20220823,1,2,2,0
11880_20220823,1,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,2,2,1
11880_20220823,1,2,2,1
11880_20220823,1,2,2,0
11880_20220823,1,1,2,1
11880_20220823,1,1,2,1
11880_20220823,1,1,3,1
11880_20220823,2,1,3,1
11880_20220823,2,1,3,1
11880_20220823,1,1,2,1
11880_20220823,1,1,2,0
11880_20220823,2,2,3,1
11880_20220823,2,1,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,2,1
11880_20220823,2,1,2,0
11880_20220823,2,1,3,1
11880_20220823,2,2,3,0
11880_20220823,1,1,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,0
11880_20220823,2,2,3,0
11880_20220823,2,1,2,1
11880_20220823,1,1,3,1
11880_20220823,1,2,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,1
11880_20220823,2,2,3,0
11880_20220823,2,1,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,2,1
11880_20220823,1,1,2,1
11880_20220823,1,2,2,0
11880_20220823,2,1,2,1
11880_20220823,2,2,3,0
11880_20220823,1,1,2,1
11880_20220823,1,1,3,1
11880_20220823,1,1,2,1
11880_20220823,1,1,3,1
11880_20220823,1,1,2,1
11880_20220823,1,1,2,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,1
11880_20220823,1,1,2,1
11880_20220823,1,1,2,1
11880_20220823,2,1,2,0
11880_20220823,1,2,2,1
11880_20220823,1,1,2,0
11880_20220823,2,1,3,0
11880_20220823,2,2,2,1
11880_20220823,1,2,2,1
11880_20220823,2,1,3,1
11880_20220823,1,1,3,1
11880_20220823,2,2,3,0
11880_20220823,1,1,2,0
11880_20220823,2,2,3,0
11880_20220823,1,2,2,0
11880_20220823,1,1,2,0
11880_20220823,2,1,3,1
11880_20220823,2,1,2,0
11880_20220823,2,1,3,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,0
11880_20220823,1,2,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,0
11880_20220823,2,2,2,1
11880_20220823,1,1,2,1
11880_20220823,2,2,3,1
11880_20220823,2,1,3,0
11880_20220823,1,2,2,1
11880_20220823,1,2,2,1
11880_20220823,1,2,3,0
11880_20220823,2,1,3,1
11880_20220823,1,2,3,0
11880_20220823,1,1,3,0
11880_20220823,1,2,2,0
11880_20220823,1,1,2,0
11880_20220823,2,1,3,1
11880_20220823,2,2,2,0
11880_20220823,2,2,3,1
11880_20220823,2,2,3,0
11880_20220823,2,1,3,1
11880_20220823,1,1,2,0
11880_20220823,1,2,3,1
11880_20220823,1,2,2,1
11880_20220823,2,1,3,0
11880_20220823,2,2,2,0
11880_20220823,1,1,2,1
11880_20220823,2,2,2,1
11880_20220823,2,1,3,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,1
11880_20220823,1,1,2,1
11880_20220823,2,2,3,0
11880_20220823,2,1,2,1
11880_20220823,1,2,3,1
11880_20220823,1,2,2,1
11880_20220823,1,1,2,0
11880_20220823,1,2,3,0
11880_20220823,2,1,3,1
11880_20220823,1,2,3,0
11880_20220823,1,1,2,0
11880_20220823,1,2,3,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,1
11880_20220823,2,2,2,0
11880_20220823,1,1,2,0
11880_20220823,2,1,3,1
11880_20220823,2,1,3,1
11880_20220823,2,1,3,1
11880_20220823,2,2,2,1
11880_20220823,2,1,2,0
11880_20220823,2,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,1,2,0
11880_20220823,1,2,2,0
11880_20220823,1,1,2,0
11880_20220823,2,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,1,2,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,1
11880_20220823,1,1,2,0
11880_20220823,1,2,2,1
11880_20220823,2,1,2,0
11880_20220823,2,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,1,3,0
11880_20220823,1,2,2,0
11880_20220823,1,1,2,1
11880_20220823,1,1,2,1
11880_20220823,1,2,3,0
11880_20220823,2,1,3,1
11880_20220823,1,2,2,0
11880_20220823,1,1,3,0
11880_20220823,2,1,3,0
11880_20220823,2,2,3,0
11880_20220823,1,2,2,1
11880_20220823,1,1,2,0
11880_20220823,2,1,3,0
11880_20220823,2,1,3,1
11880_20220823,1,2,2,1
11880_20220823,1,2,2,0
11880_20220823,1,1,2,0
11880_20220823,2,2,3,0
11880_20220823,2,1,3,0
11880_20220823,1,2,2,0
11880_20220823,1,1,2,1
11880_20220823,1,1,2,0
11880_20220823,1,2,3,0
11880_20220823,1,2,2,1
11880_20220823,1,1,2,0
11880_20220823,1,2,2,1
11880_20220823,1,1,3,1
11880_20220823,1,2,2,1
11880_20220823,1,2,2,1
11880_20220823,2,1,2,0
11880_20220823,1,2,2,0
11880_20220823,2,2,2,1
11880_20220823,2,1,3,1
11880_20220823,1,1,3,1
11880_20220823,1,1,3,1
11880_20220823,1,2,2,1
11880_20220823,1,1,3,1
11880_20220823,1,2,2,0
11880_20220823,2,1,3,1
11880_20220823,1,1,2,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,1
11880_20220823,2,1,3,0
11880_20220823,1,2,2,0
11880_20220823,1,2,2,1
11880_20220823,2,1,3,0
11880_20220823,2,2,3,0
11880_20220823,2,1,2,0
11880_20220823,2,1,2,1
11880_20220823,1,2,2,1
11882_20220825,2,1,3,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,3,0
11882_20220825,1,1,2,1
11882_20220825,2,2,2,0
11882_20220825,2,1,3,1
11882_20220825,2,2,3,1
11882_20220825,2,2,3,1
11882_20220825,2,2,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,2,3,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11882_20220825,1,1,3,1
11882_20220825,1,1,2,1
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,2,2,1
11882_20220825,2,2,3,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,3,0
11882_20220825,1,2,3,1
11882_20220825,1,2,3,0
11882_20220825,1,2,2,1
11882_20220825,1,2,3,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,0
11882_20220825,1,2,2,1
11882_20220825,2,2,3,0
11882_20220825,1,1,2,0
11882_20220825,1,2,2,1
11882_20220825,2,1,3,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,0
11882_20220825,1,2,2,1
11882_20220825,2,1,3,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,3,0
11882_20220825,1,2,2,0
11882_20220825,1,2,3,1
11882_20220825,1,2,2,0
11882_20220825,1,2,3,0
11882_20220825,1,2,3,1
11882_20220825,1,2,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,3,0
11882_20220825,1,2,2,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,3,0
11882_20220825,1,2,2,0
11882_20220825,1,2,2,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,0
11882_20220825,1,2,3,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11882_20220825,1,2,2,0
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,2,2,1
11882_20220825,1,1,3,1
11882_20220825,1,2,2,1
11882_20220825,1,1,3,1
11882_20220825,2,1,3,0
11882_20220825,1,2,2,0
11882_20220825,1,2,2,0
11882_20220825,1,1,3,0
11882_20220825,1,2,2,0
11882_20220825,1,1,2,0
11882_20220825,1,2,2,0
11882_20220825,1,2,3,1
11882_20220825,2,2,2,0
11882_20220825,2,1,3,0
11882_20220825,2,2,2,0
11882_20220825,2,2,2,0
11882_20220825,2,2,3,0
11882_20220825,2,1,3,0
11882_20220825,2,1,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,3,0
11882_20220825,1,1,2,0
11882_20220825,0,0,0,0
11882_20220825,0,0,0,0
11882_20220825,0,0,0,0
11882_20220825,0,0,0,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,1
11882_20220825,1,1,3,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,2,1,3,0
11882_20220825,2,2,3,0
11882_20220825,2,2,2,0
11882_20220825,2,2,3,0
11882_20220825,2,1,3,0
11882_20220825,1,1,2,0
11882_20220825,1,1,3,0
11882_20220825,1,1,2,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,2,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,1,1,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11882_20220825,1,1,3,0
11882_20220825,1,1,3,1
11882_20220825,1,1,2,0
11882_20220825,2,2,3,0
11882_20220825,2,2,3,1
11882_20220825,2,2,2,0
11882_20220825,2,2,3,0
11882_20220825,2,2,3,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,0
11882_20220825,2,1,3,0
11882_20220825,2,1,2,0
11882_20220825,2,1,2,0
11882_20220825,2,1,2,1
11882_20220825,2,2,3,0
11882_20220825,2,1,3,0
11882_20220825,2,1,2,0
11882_20220825,2,1,2,0
11882_20220825,2,1,2,1
11882_20220825,2,1,3,0
11882_20220825,2,1,3,0
11882_20220825,2,1,3,1
11882_20220825,2,1,3,0
11882_20220825,2,1,2,0
11882_20220825,2,1,3,0
11882_20220825,1,2,3,1
11882_20220825,1,1,3,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,0
11882_20220825,2,2,2,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,1
11882_20220825,2,2,3,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,0
11882_20220825,2,2,3,1
11882_20220825,2,2,3,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,1
11882_20220825,2,2,3,0
11882_20220825,2,2,3,0
11882_20220825,2,2,3,0
11882_20220825,1,1,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,3,1
11882_20220825,1,1,3,1
11882_20220825,1,1,3,0
11882_20220825,1,1,2,1
11882_20220825,1,1,2,0
11882_20220825,1,1,2,1
11883_20220831,0,0,0,0
11883_20220831,0,0,0,0
11883_20220831,1,1,2,1
11883_20220831,2,1,2,1
11883_20220831,1,1,2,1
11883_20220831,2,1,3,1
11883_20220831,1,2,3,0
11883_20220831,1,1,3,1
11883_20220831,2,1,3,0
11883_20220831,1,1,3,1
11883_20220831,1,1,2,0
11883_20220831,2,1,2,1
11883_20220831,2,1,3,0
11883_20220831,2,2,3,0
11883_20220831,1,1,3,1
11883_20220831,1,1,2,1
11883_20220831,1,1,3,1
11883_20220831,2,1,3,0
11883_20220831,2,1,3,0
11883_20220831,2,2,3,1
11883_20220831,2,2,3,0
11883_20220831,2,2,3,1
11883_20220831,1,1,2,0
11883_20220831,2,1,2,1
11883_20220831,1,2,2,1
11883_20220831,2,1,3,1
11883_20220831,1,2,2,1
11883_20220831,1,2,2,1
11883_20220831,1,2,2,1
11883_20220831,2,1,3,1
11883_20220831,1,2,3,0
11883_20220831,1,2,2,0
11883_20220831,2,1,2,0
11883_20220831,2,2,3,0
11883_20220831,2,1,3,1
11883_20220831,1,2,2,1
11883_20220831,2,0,3,0
11883_20220831,2,1,2,1
11883_20220831,1,2,2,1
11883_20220831,2,1,3,0
11883_20220831,1,2,2,1
11883_20220831,1,2,2,1
11883_20220831,2,2,3,0
11883_20220831,2,1,3,1
11883_20220831,1,2,2,1
11883_20220831,1,2,2,0
11883_20220831,1,1,3,1
11883_20220831,1,1,2,0
11883_20220831,2,1,3,1
11883_20220831,2,1,3,0
11883_20220831,2,2,3,1
11883_20220831,2,1,3,0
11883_20220831,2,2,2,1
11883_20220831,2,1,2,1
11883_20220831,2,2,3,0
11883_20220831,2,1,2,1
11883_20220831,2,2,3,0
11883_20220831,2,1,3,1
11883_20220831,2,1,3,0
11883_20220831,2,1,3,0
11883_20220831,2,2,3,1
11883_20220831,1,2,3,1
11883_20220831,1,2,2,1
